code_commune;nb_menages_fiscaux;nb_personnes;revenu_median_disponible
02698;40;102;22190
02699;108;276;19560
02701;279;689;21520
02702;262;638;24520
02703;406;983;20580
02704;101;224;20010
02705;88;210;19560
02706;226;557;23530
02707;76;167;22360
02708;94;234;22930
02709;163;384;18900
02710;288;728;21390
02711;116;283;22150
02712;63;134;25340
02713;109;291;20940
02714;143;340;19990
02715;NULL;NULL;NULL
02716;128;306;24470
02717;247;606;21190
02718;61;120;23090
02719;893;2065;21360
02720;791;1803;18470
02721;208;518;23860
02722;12907;26779;17930
02723;NULL;NULL;NULL
02724;NULL;NULL;NULL
02725;55;149;17750
02726;69;185;21430
02727;99;203;19070
02728;112;252;22570
02729;NULL;NULL;NULL
02730;117;275;19160
02731;66;162;18910
02732;NULL;NULL;NULL
02734;121;269;22340
02735;NULL;NULL;NULL
02736;68;166;20430
02737;235;555;19590
02738;5975;13156;18380
02739;120;324;22530
02740;104;234;20580
02741;237;542;18770
02742;43;102;16400
02743;62;165;20020
02744;NULL;NULL;NULL
02745;51;120;21290
02746;275;669;21020
02747;NULL;NULL;NULL
02748;423;970;22880
02749;87;225;22800
02750;242;585;18970
02751;60;142;23480
02752;110;280;20540
02753;144;335;18740
02754;81;184;24850
02755;223;519;21110
02756;276;679;23640
02757;225;501;17580
02758;953;2028;20300
02759;110;283;18930
02760;63;149;17060
02761;73;216;24510
02762;61;165;20160
02763;81;212;21430
02764;NULL;NULL;NULL
02765;101;243;24700
02766;101;254;18880
02767;134;328;24880
02768;193;522;21880
02769;332;828;19110
02770;344;795;23560
02772;52;142;21890
02773;NULL;NULL;NULL
02774;51;121;21870
02775;388;896;23060
02776;217;566;19200
05007;182;335;19740
05008;152;319;19280
05009;50;85;20780
05010;381;772;19580
05011;174;401;21340
05012;272;575;21440
05013;76;141;21850
05014;104;185;18490
05016;131;272;20510
02313;171;433;21660
02315;625;1553;21350
02316;61;132;25620
02317;85;198;25570
02318;622;1384;19510
02319;189;494;19260
02320;105;241;25320
02321;367;880;21130
02322;157;385;24490
02323;56;150;22470
02324;114;277;21390
02326;200;481;22190
02327;64;158;19100
02328;239;573;24270
02329;170;424;24080
02330;195;459;26260
02331;52;115;19000
02332;105;251;21850
02333;64;156;20210
02334;1223;2914;18600
02335;78;176;20420
02336;376;965;22410
02337;79;188;21020
02338;103;251;20550
02339;258;670;22000
02340;2305;5199;20340
02341;112;273;22220
02342;57;138;22630
02343;33;101;20610
02345;NULL;NULL;NULL
02346;285;666;21050
02347;192;443;25050
02349;NULL;NULL;NULL
02350;57;138;20310
02351;53;134;24520
02352;240;572;19380
02353;127;282;20750
02354;NULL;NULL;NULL
02355;403;1033;23680
02356;81;237;21030
02357;NULL;NULL;NULL
02358;137;334;19400
02359;527;1306;21540
02360;1184;2779;22560
02361;2092;4241;17300
02362;98;228;24430
02363;179;392;19080
02364;98;240;24470
02366;125;319;18910
02367;65;175;21170
02368;225;607;21950
02369;108;243;19060
02370;214;547;21830
02371;752;1571;20920
02372;146;370;22460
02373;93;217;22210
02374;362;829;20300
02375;57;170;22800
02376;64;155;20360
02377;58;137;19790
02378;58;134;18340
02379;85;181;20330
02380;NULL;NULL;NULL
02381;3756;7629;16280
02382;573;1401;23230
02383;605;1434;24170
02384;NULL;NULL;NULL
02385;71;186;18340
02386;99;232;19940
02387;431;1028;24220
02388;88;203;17980
02389;275;653;21720
02390;107;261;22030
02391;85;207;19980
02392;132;332;22740
02393;57;144;22730
02395;60;133;21550
02396;NULL;NULL;NULL
02397;522;1227;20880
02398;106;287;21110
02399;208;582;22360
02400;60;148;21820
02401;89;217;22670
02402;NULL;NULL;NULL
02403;112;267;19490
02404;69;175;20340
02405;211;542;20650
02406;52;123;24570
02407;83;215;23210
02408;11039;22041;17580
02409;118;274;19120
02410;96;241;25590
02411;76;222;21310
02412;NULL;NULL;NULL
02413;102;241;23000
02414;84;198;22000
02415;63;178;25510
02416;182;418;19520
02417;45;119;19120
02418;89;217;21020
02419;109;258;24100
02420;332;801;24540
02421;NULL;NULL;NULL
02422;330;777;18860
02423;174;436;21580
02424;44;103;22120
02425;65;182;19120
02426;228;569;22330
02427;54;129;20720
02428;NULL;NULL;NULL
02429;44;115;23440
02430;521;1112;19850
02431;175;402;21480
02432;79;183;21250
02433;96;224;20390
02435;NULL;NULL;NULL
02438;109;252;23940
02439;454;1162;20690
02440;58;152;19530
02441;90;208;24300
02442;NULL;NULL;NULL
02443;82;202;25460
02444;51;117;20040
02445;122;271;21870
02446;41;117;22620
02447;57;142;18950
02448;45;103;21570
02449;NULL;NULL;NULL
02450;153;368;17270
02451;55;139;19120
02452;95;262;22490
02453;165;393;21890
02454;154;414;20650
02455;80;176;21420
02456;134;311;19660
02457;166;409;19120
02458;328;808;22470
06148;1830;4466;27000
06149;4205;9834;21890
06150;1392;3183;28030
06151;388;818;20840
06152;4872;12514;27740
06153;483;915;21060
06154;216;417;18650
06155;13702;28383;21270
06156;56;98;19340
06157;9022;19753;24070
06158;336;703;21250
06159;2448;4846;25390
06160;NULL;NULL;NULL
06161;8123;16387;25650
06162;288;500;18930
04099;56;98;18320
04101;66;109;18370
04102;106;197;17140
04104;118;232;17360
04106;170;306;23270
04107;NULL;NULL;NULL
04108;790;1784;20430
04109;133;286;23410
04110;474;1036;23060
04111;545;1072;20650
04112;10036;20890;20660
04113;232;483;24340
04115;59;118;17540
04116;1684;3616;20300
04118;54;111;18890
04120;NULL;NULL;NULL
04121;296;593;21370
04122;233;487;23710
04123;485;1062;22210
04124;225;448;20090
04126;195;391;20020
04127;135;289;21580
04128;77;181;22640
04129;NULL;NULL;NULL
04130;82;174;21490
04132;64;119;20520
04133;106;197;19500
04134;253;507;19510
04135;298;589;19290
04136;162;334;23120
04137;NULL;NULL;NULL
04138;112;238;21260
04139;226;493;21890
04140;55;109;22280
04141;162;318;20830
04142;NULL;NULL;NULL
04143;2690;5659;22360
04144;157;270;17160
04145;645;1442;21280
04148;109;230;19460
04149;1267;2850;21400
04150;71;157;18760
04151;238;494;21750
04152;1598;3689;27260
04154;NULL;NULL;NULL
04155;95;151;19070
04156;114;217;21270
04157;338;616;21110
04158;203;365;18510
04159;NULL;NULL;NULL
04160;727;1479;20970
04161;166;350;19760
04162;107;215;20150
04163;243;459;20430
04164;NULL;NULL;NULL
04166;826;1490;19760
04167;138;268;21940
04169;NULL;NULL;NULL
04170;NULL;NULL;NULL
04171;NULL;NULL;NULL
04172;307;633;19220
04173;468;896;22060
04174;71;145;20960
04175;NULL;NULL;NULL
04176;54;98;24430
04177;NULL;NULL;NULL
04178;556;1042;20370
04179;NULL;NULL;NULL
04180;NULL;NULL;NULL
04181;NULL;NULL;NULL
04182;83;174;18090
04183;68;134;20350
04184;78;135;17100
04186;NULL;NULL;NULL
04187;NULL;NULL;NULL
04188;333;734;20550
04189;272;563;20720
04190;NULL;NULL;NULL
04191;NULL;NULL;NULL
04192;559;1187;22510
04193;101;203;18400
04194;50;93;19000
04195;317;637;21940
04197;1386;3106;21660
04199;83;165;21260
04200;271;651;24400
04201;58;105;18920
04202;61;117;18270
04203;208;423;20210
04204;74;131;20400
04205;678;1310;20330
04206;177;362;21360
04207;NULL;NULL;NULL
04208;267;531;21220
04209;3533;6977;20300
04210;50;91;16390
04211;81;167;20340
04214;60;118;18290
04216;102;215;20560
04217;289;591;20340
04218;110;223;19040
04219;134;255;17890
04220;182;403;20920
04222;122;235;21760
04224;NULL;NULL;NULL
04226;274;557;22260
04227;131;239;19030
04228;NULL;NULL;NULL
04229;114;226;20850
04230;1417;2890;21420
04231;108;225;21300
04233;114;253;18690
04234;106;219;20100
04235;NULL;NULL;NULL
04236;NULL;NULL;NULL
04237;63;124;21130
04240;126;237;19230
04241;71;152;22900
04242;1631;3934;22390
04244;776;1532;22390
04245;1319;2788;22630
05001;177;340;20260
05003;150;287;22440
05004;458;944;22350
05006;985;2205;20080
07282;148;313;18480
07283;NULL;NULL;NULL
07284;77;131;18290
07285;NULL;NULL;NULL
07286;193;386;20530
07287;115;279;21380
07288;559;1287;22820
07289;723;1574;21680
07290;114;266;17960
07291;383;803;21400
07292;476;1186;22640
07293;369;958;22660
07294;255;510;19350
07295;487;960;20410
07296;709;1666;21840
07297;207;534;19710
07298;342;810;23510
07299;58;112;19850
07300;201;449;23440
07301;416;923;20660
07302;329;791;24140
07303;120;251;21060
07304;328;651;21150
07305;171;341;20340
07306;114;231;20870
07307;192;386;20100
07308;984;2212;22140
07309;699;1471;20950
07310;354;929;24780
07311;56;124;20690
07312;219;558;22310
07313;514;992;20990
03129;150;319;20160
03130;130;246;19370
03131;239;562;20380
03132;248;504;20620
03133;241;520;21490
03134;78;158;22720
03135;163;355;19430
03136;81;199;18440
03137;112;272;21520
03138;1437;2869;19880
03139;156;296;17950
03140;490;1075;22100
03141;77;154;18870
03142;114;250;18870
03143;NULL;NULL;NULL
03144;90;185;20250
03145;308;763;23330
03146;76;146;20780
03147;80;156;17260
03148;142;353;19500
03149;199;426;22610
03150;104;214;18700
03151;83;178;22490
03152;122;232;19820
03154;127;283;18100
03155;853;1702;19640
03156;702;1667;22290
03157;400;999;21800
03158;355;776;20570
03159;329;786;20440
03160;153;355;21870
03161;412;874;21490
03162;85;194;24230
03163;350;768;21650
03164;128;268;21170
03165;658;1308;19090
03166;140;310;22600
03167;124;278;21260
03168;440;898;20680
03169;126;284;21210
03170;55;120;22790
03171;108;241;20130
03172;61;129;18430
03173;495;1124;20350
03174;382;872;21780
03175;135;292;19450
03176;252;531;21360
03177;116;261;18010
03178;133;271;18790
03179;132;274;20220
03180;265;654;21320
03181;156;285;20120
03182;105;251;23280
03183;180;345;20660
03184;222;512;23590
03185;17833;32862;19120
03186;691;1353;19220
03187;184;429;21930
03188;94;206;21890
03189;340;709;20650
03190;9902;17532;19600
03191;124;262;19380
03192;51;104;21130
03193;80;192;21320
03194;67;146;20600
03195;1187;2420;23190
03196;100;193;18170
03197;648;1505;22540
03198;88;176;20900
03200;664;1471;25180
03201;141;306;17780
03202;326;605;18970
03203;198;383;19770
03204;265;614;21320
03205;191;463;20110
03206;81;171;18480
03207;214;467;20660
03208;173;392;18310
03209;57;137;23920
03210;168;322;19920
03211;1074;2341;23800
03212;613;1511;22820
03213;111;251;21530
03214;120;284;19730
03215;230;530;22000
03216;77;155;19420
03217;312;708;23830
08297;105;283;23680
08298;692;1561;25020
08300;NULL;NULL;NULL
08301;NULL;NULL;NULL
08302;987;2080;19680
08303;167;372;21950
08304;NULL;NULL;NULL
08305;95;229;24530
08306;NULL;NULL;NULL
08307;NULL;NULL;NULL
08308;NULL;NULL;NULL
08309;NULL;NULL;NULL
08310;NULL;NULL;NULL
08311;1048;2137;20500
08312;70;157;20130
08313;53;158;24910
08314;327;856;25520
08315;NULL;NULL;NULL
08316;441;977;21090
08317;45;121;20860
08318;137;315;20890
08319;129;285;19330
08320;204;538;23400
08321;78;163;19880
08322;147;350;23660
08323;67;156;18350
08324;48;123;20020
08325;NULL;NULL;NULL
08326;60;126;17010
08327;964;2186;20330
08328;2456;5411;18180
08329;202;519;21700
08330;278;728;22880
08331;297;678;21410
08332;NULL;NULL;NULL
08333;91;232;18780
08334;NULL;NULL;NULL
08335;NULL;NULL;NULL
08336;99;232;19990
08338;66;186;22390
08339;128;320;24680
08340;69;179;21920
08341;343;822;22280
08342;102;250;21250
08343;475;1136;20700
08344;57;131;20730
08346;620;1392;25200
08347;102;207;21420
08348;42;112;19070
08349;243;562;19920
08350;96;220;22060
08351;NULL;NULL;NULL
08352;93;201;24730
08353;276;685;24200
08354;366;789;19200
08355;147;315;21510
08356;70;177;20390
08357;324;754;22860
08358;101;256;21270
08360;82;188;20790
08361;680;1612;22080
08362;3687;7256;19070
08363;2616;5541;17930
08364;50;120;19660
08365;536;1240;20260
05017;1011;2416;21900
05018;137;332;27560
05019;78;142;21370
05021;75;135;20850
05022;87;167;18270
05023;5609;11133;20950
05024;91;160;21190
05025;80;171;20470
05026;134;266;23230
05027;89;194;19390
05028;70;166;16740
05029;391;838;21600
05031;88;181;20010
05032;61;124;19580
05033;NULL;NULL;NULL
05035;NULL;NULL;NULL
05036;546;1249;21370
05037;209;508;25570
05038;148;320;21790
05039;312;662;20200
05040;1385;2922;22240
05044;57;111;19910
05045;473;1077;20990
05046;3288;6015;21110
05047;NULL;NULL;NULL
05048;99;188;17750
05049;NULL;NULL;NULL
05050;321;693;19030
05051;NULL;NULL;NULL
05052;362;778;21670
05053;258;498;21730
05054;172;350;19490
05055;135;273;18440
05056;127;302;19410
05057;111;256;26110
05058;91;200;20650
05059;356;907;24140
05060;72;159;23690
05061;18736;37469;21790
05062;78;157;21400
05063;229;472;19440
05064;NULL;NULL;NULL
05065;1226;2420;20720
05066;NULL;NULL;NULL
05068;184;444;21800
05070;1598;3046;20470
05071;153;367;23420
05072;135;260;21600
05073;152;320;23990
05074;82;184;22220
05075;215;497;21700
05076;NULL;NULL;NULL
05077;144;266;21380
05078;106;237;19760
05079;489;950;21250
05080;NULL;NULL;NULL
05081;NULL;NULL;NULL
05082;73;144;19620
05084;183;425;22370
05085;221;460;21360
05086;NULL;NULL;NULL
05087;250;542;21260
05089;NULL;NULL;NULL
05090;97;201;20730
05091;NULL;NULL;NULL
05092;322;772;25550
05093;157;365;19270
05094;NULL;NULL;NULL
05095;130;268;19580
05096;352;651;21810
05097;155;300;20510
05098;227;422;21880
05099;NULL;NULL;NULL
05100;327;798;24820
05101;641;1251;20590
05102;NULL;NULL;NULL
05103;347;749;21120
05104;149;326;21000
05106;149;306;25090
05107;208;492;23590
05108;73;173;20890
05109;223;499;22860
05110;138;277;21080
05111;128;270;22890
05112;NULL;NULL;NULL
05113;158;388;23950
05114;109;193;20860
05115;207;427;19290
05116;93;200;20590
05117;51;101;18530
05118;596;1221;21290
05119;314;656;23490
05121;85;167;20320
05122;386;871;20780
05123;664;1584;22440
05124;179;416;21830
05126;195;364;18710
05127;77;160;21670
05128;281;648;21500
05129;66;129;20140
05130;84;189;24970
05131;NULL;NULL;NULL
05132;953;2091;21300
05133;757;1548;22640
05134;156;319;21210
05135;NULL;NULL;NULL
05136;322;706;20850
05139;452;909;21710
05140;128;283;22130
05142;219;438;20150
05144;57;110;19290
05145;455;945;21050
05146;72;123;19780
05147;151;336;22210
05148;233;506;22500
05149;146;317;21460
05151;490;1155;22540
05152;56;89;17980
05153;177;330;21380
05154;82;158;19910
05155;NULL;NULL;NULL
05156;201;458;22220
05157;83;165;19540
05158;52;121;19580
05159;NULL;NULL;NULL
05160;NULL;NULL;NULL
05161;462;877;21240
05162;534;1191;21390
05163;66;138;19090
05164;509;1052;21730
05165;106;208;20210
05166;615;1118;20160
05167;NULL;NULL;NULL
05168;286;641;22370
05169;NULL;NULL;NULL
05170;914;1993;21750
05171;90;214;17890
05172;149;289;20390
05173;192;406;22190
05174;265;552;21460
05176;114;247;21650
05177;233;426;20660
05178;227;488;21050
05179;1562;3060;19810
05180;233;489;21080
05181;124;275;19610
05182;NULL;NULL;NULL
05183;662;1434;21810
05184;101;226;20930
06001;NULL;NULL;NULL
06002;NULL;NULL;NULL
06003;287;587;19430
06004;40543;78846;23590
06005;76;148;17210
06006;918;2256;28010
06007;1358;3485;26000
06008;NULL;NULL;NULL
06163;778;1377;20430
07001;173;382;23010
07002;223;539;21560
07003;75;158;18880
07004;NULL;NULL;NULL
07005;620;1360;22280
07006;82;154;16340
07007;436;1006;20460
07008;583;1403;23500
07009;561;1200;21160
07010;8120;16630;19420
07011;416;785;19430
07012;167;352;18820
07013;499;1269;22500
07014;171;354;19240
07015;232;589;20770
07017;331;697;22230
07018;NULL;NULL;NULL
07019;5608;10661;19140
07020;191;463;22180
07022;497;1180;21800
07023;174;328;23150
07024;332;617;21360
07025;105;204;17430
07026;117;234;16970
07027;729;1613;21950
07028;226;487;19210
07029;120;234;14380
07030;98;200;18840
07031;350;727;20640
07032;71;151;19520
07033;100;203;19190
07034;104;235;23670
07035;303;686;21080
07036;182;484;23760
07037;63;131;17950
07038;NULL;NULL;NULL
07039;118;259;20290
07040;126;253;21230
07041;1015;2298;22870
07042;3157;6854;19940
07044;110;281;22070
07045;234;421;19470
07047;NULL;NULL;NULL
07048;172;320;18520
07049;NULL;NULL;NULL
07050;375;758;20540
07051;263;646;22010
07052;268;681;21250
07053;212;423;19800
07054;110;237;19980
07055;1226;2995;23570
07056;346;925;24070
07058;420;823;21770
07059;102;253;24680
07060;114;281;20050
07061;209;407;22100
07062;60;133;18400
07063;158;416;20690
07064;1411;2746;21370
07065;119;259;18780
07066;1345;2931;23080
07067;117;306;23090
07068;259;556;20270
07069;276;649;20670
07070;990;2388;23590
07071;315;629;19090
07072;712;1584;24450
07073;248;518;20820
07074;71;136;24390
07075;59;109;15300
07076;1174;2795;22240
07077;102;221;18920
07078;1429;3109;23380
07079;521;1088;19120
07080;127;273;19390
07081;NULL;NULL;NULL
07082;101;180;20750
07083;200;401;21360
07084;420;1053;22150
07085;271;610;18940
07086;372;937;21220
07087;175;386;21260
07088;60;106;18500
07089;758;1837;24820
07090;545;1160;22020
07091;137;303;23540
07092;NULL;NULL;NULL
07093;129;249;17190
07094;64;143;21080
07095;211;458;19990
07096;196;351;19920
07097;277;701;23430
07098;NULL;NULL;NULL
07099;239;530;22130
07100;225;431;20170
07101;400;822;19780
07102;5647;11033;23540
07103;148;295;19710
07104;NULL;NULL;NULL
07105;52;106;18050
07106;70;121;18240
07107;527;1012;20710
07108;53;125;20620
07109;147;293;19790
07110;835;1590;19480
07111;87;169;20680
07112;113;245;19370
07113;128;252;21770
07114;105;221;16770
07115;319;648;24200
07116;663;1221;17980
07117;936;1946;20910
07118;69;134;16470
07119;95;180;17550
07120;NULL;NULL;NULL
07121;96;176;19270
07122;696;1627;21860
07123;74;163;20530
07124;NULL;NULL;NULL
07126;496;1056;20760
07127;487;954;18110
07128;168;322;20060
07129;1067;2008;19640
07130;83;155;21360
07131;190;399;21540
07132;690;1376;18020
07133;97;268;19290
07134;461;912;20530
07136;NULL;NULL;NULL
07137;NULL;NULL;NULL
07138;920;2106;22210
07139;64;95;16540
07140;325;827;23020
07141;93;210;19190
07142;135;267;21260
07143;340;810;23270
07144;NULL;NULL;NULL
07145;479;1048;22870
07146;267;579;23530
07147;117;208;14150
07148;81;146;16820
07149;90;159;20300
07150;265;528;22410
07151;117;272;17940
07152;515;1206;22390
07153;121;196;18370
07154;63;113;16160
07155;547;1212;23300
07156;425;883;19100
07157;592;1327;21530
08366;292;644;18610
08367;980;2082;18960
08368;99;227;24090
08369;55;118;16310
08370;224;508;21330
08372;NULL;NULL;NULL
08373;120;273;17850
08374;48;119;18170
08375;67;184;17440
08376;103;251;21010
08377;62;153;20920
08378;48;111;19950
08379;99;257;22490
08380;94;227;19740
08381;319;772;20770
08382;NULL;NULL;NULL
08383;NULL;NULL;NULL
08384;68;148;21750
08385;423;1003;26150
08386;121;335;22180
08387;72;188;22690
08388;158;371;25830
08389;148;325;23650
08390;NULL;NULL;NULL
08391;407;949;19530
08392;90;211;21090
08393;NULL;NULL;NULL
08394;NULL;NULL;NULL
08395;60;143;23400
08396;60;120;21850
08397;NULL;NULL;NULL
08398;NULL;NULL;NULL
08399;59;127;25950
08400;208;506;22240
08401;99;239;22340
08402;320;816;21680
08403;848;1877;19880
08404;79;229;21890
08405;108;266;18350
08406;150;352;20570
08407;NULL;NULL;NULL
08408;190;504;22890
08409;8120;15559;17050
08410;91;203;27780
08411;NULL;NULL;NULL
08412;71;146;17850
08413;98;261;18060
08415;146;336;19160
08416;81;181;19370
08417;98;250;24700
08418;99;231;17970
08419;552;1131;19210
08420;497;1054;17990
08421;NULL;NULL;NULL
08422;60;128;22260
08424;48;118;19780
08425;NULL;NULL;NULL
08426;NULL;NULL;NULL
08427;86;203;25020
08428;70;151;23750
08429;221;518;22160
08430;NULL;NULL;NULL
08431;NULL;NULL;NULL
08432;NULL;NULL;NULL
08433;NULL;NULL;NULL
08434;NULL;NULL;NULL
08435;368;918;24210
08436;139;347;20070
08437;82;178;20870
08438;45;109;22370
08439;61;161;19530
08440;51;126;19220
08444;42;123;22350
08445;147;380;21530
08446;NULL;NULL;NULL
08448;469;1014;20620
08449;265;625;21470
08450;95;216;25410
08451;149;373;19770
08452;99;237;23130
08453;NULL;NULL;NULL
08454;NULL;NULL;NULL
08455;NULL;NULL;NULL
08456;88;228;23300
08457;469;1063;24060
08458;78;177;18520
