code_commune;nb_familles;nb_familles_monoparentales
02368;173,074602236334;15,0100556111935
02369;60,0092368189562;10,0053959248152
02370;186,297901300206;23,9438128493745
02371;457,563513493296;109,018311173873
02372;111,905409105822;20,2141475525191
02373;62,725;14,475
02374;254,373324871561;30,2955550268474
02375;35,2201257861635;0
02376;50,8620689655172;10,1724137931034
02377;44,3333333333333;4,92592592592593
02378;39,0628420792103;19,5314210396052
02379;60;20
02380;9,28571428571429;0
02381;2281,38793342653;531,747345289697
02382;446,283086607823;69,5005241264286
02383;423,357782242992;44,9780469726432
02384;15,5454545454545;0
02385;45;0
02386;64,958106294354;5,0578367203686
02387;324,510240502953;44,5857982558297
02388;65;0
02389;205;25
02390;77,6498175014061;5,09334768790604
02391;56,7857142857143;18,9285714285714
02392;100;5
02393;43,7412587412587;4,86013986013986
02395;38,0821917808219;4,76027397260274
02396;14,5384615384615;0
02397;362,966078549027;64,8124880763926
02398;94,151605117184;4,9843742620203
02399;184,843060936145;0
02400;46,2162162162162;5,13513513513514
02401;59,0721649484536;4,92268041237113
02402;10;0
02403;73,3262430433282;9,75665685798208
02404;54,4642857142857;21,7857142857143
02405;149,104941537553;20,1324157526723
02406;35,5426356589147;0
02407;65;15
02408;5675,34803817662;1454,067562686
02409;82,1479573094726;14,4953312912443
02410;75,6742716217423;14,5832533509348
02411;60;0
02412;25;0
02413;77,2128420105747;4,80117608106897
02414;65;20
02415;40,7692307692308;0
02416;126,527876557074;20,2998947201889
02417;36,2068965517241;0
02418;70;5
02419;94,6617010172386;4,94130722180078
02420;269,662827360058;39,7691172266287
02421;35,3571428571429;5,89285714285714
02422;233,275720539014;29,6446533619115
02423;131,763615456554;10,0535459012423
02424;38,8679245283019;14,5754716981132
02425;50,8823529411765;4,62566844919786
02426;160,039991022868;10,0177401398378
02427;40,5830667785809;0
02428;15;0
02429;35,5785123966942;0
02430;330;60
02431;116,734268385233;5,05575395588223
02432;65;15
02433;65;0
02435;20;0
02438;92,8192806274484;9,71550886716954
02439;359,618926409438;75,9937444918013
02440;39,7122302158273;0
02441;55,979381443299;0
02442;24,7252747252747;0
02443;60,8866995073892;5,07389162561576
02444;42,0168067226891;5,25210084033613
02445;82,7355936600534;10,2888577163496
02446;35;0
02447;30,2040816326531;0
02448;32,2018348623853;5,36697247706422
02449;19,3939393939394;0
02450;90;20
02451;38,7301587301587;9,68253968253968
02452;70;0
02453;115;5
02454;109,239174304568;10,3949454434264
02455;64,9723756906077;10,828729281768
02456;95,9894940591564;5,13704871292923
02457;120;0
02458;244,594946637576;34,3115774090164
02459;56,7467750250058;4,72889791875048
02460;65;5
02461;106,576955887183;10,7165820165392
02462;66,7488789237668;5,13452914798206
02463;26,5243902439024;10,609756097561
02464;115,911044794178;15,3507048583648
02465;160;15
02466;36,1023622047244;0
02467;14,7058823529412;0
02468;575;115
02469;151,389302776638;25,0601858134654
02470;124,060289320758;9,97105547649734
02471;35,2592592592593;0
02472;120;15
02473;61,6901408450704;5,14084507042254
02474;119,551746313071;20,1306378137656
02476;201,976103827348;15,0367834791229
02477;297,580231494465;15,0091442099033
02478;70,8608805189291;9,70125911269458
02480;100;15
02481;171,460140112972;35,294098296415
02482;15,2777777777778;5,09259259259259
02483;160;5
02484;155;40
02485;33,9285714285714;4,8469387755102
02486;29,7196261682243;0
02487;215;35
02488;40;5
02489;105;20
02490;40;0
02491;109,327683206743;14,8884213522209
02492;140;0
02493;64,7098214285714;4,97767857142857
02494;40;0
02495;306,314644932957;25,0563914630491
02496;25;5
02497;357,13443937016;56,6806553670615
02498;228,200101555185;34,6519431896528
02499;9,54545454545454;0
02500;234,721785922261;15,1505246141197
02501;17,3214285714286;0
02502;394,662810835103;73,2695823163607
02503;229,650699605318;30,0853206122745
02504;468,316976533342;109,986455293869
02505;61,1822660098522;0
02506;63,3910891089109;4,87623762376238
02507;10,3333333333333;0
02508;50,6666666666667;5,06666666666667
02509;45;5
02510;47,956204379562;0
02511;85,7637295377749;9,53119631013156
02512;78,4710999403949;4,94348141080984
02513;44,0287769784173;4,89208633093525
02514;214,317661091682;35,2608105555791
02515;19,2727272727273;9,63636363636364
02516;20,9090909090909;0
02517;78,4899639067981;0
02518;94,4560758679048;9,88129340936541
02519;65,6989247311828;10,1075268817204
02520;220,550309927459;25,1931652519442
02521;407,872357404372;60,9038321047288
02522;19,4666666666667;4,86666666666667
02523;19,7222222222222;0
02524;200,317946432451;34,6268875313964
02525;180,447321704881;26,1111865148448
02526;30,9090909090909;0
02527;136,570381640816;14,8750239731172
02528;68,4062535186838;10,0587538785709
02529;63,5869565217391;4,89130434782609
02530;30;5
02531;40,4676258992806;0
02532;300,742805402555;35,4386429974556
02533;23,6842105263158;0
02534;9,59183673469388;0
02535;34,6929824561403;9,91228070175439
02536;30,2912621359223;5,04854368932039
02537;56,9642857142857;0
02538;20;0
02539;199,794626335655;30,0381376342394
02540;384,781543622374;60,3227441297739
02541;125;15
02542;29,2682926829268;4,8780487804878
02543;589,835340088676;120,380967976567
02544;170,40975106914;14,7886446460737
02545;45,0018876103003;5,00020973447781
02546;58,4455958549223;0
02547;14,7761194029851;0
02548;113,775150312368;15,4235504383565
02549;275;15
02550;40;5
02551;37,6068376068376;9,4017094017094
02552;51,0752688172043;10,2150537634409
02553;76,0112195175874;10,0913468596873
02554;335;50
02555;571,902658102489;84,6085514672582
02556;27,8985507246377;0
02557;40;5
02558;698,189144889294;117,586503537431
02559;139,840977591145;43,2533058389329
02560;70;10
02561;45;0
